timestamp_utc,exit_timestamp_utc,side,entry_price,exit_price,pnl_pips,candidate_id,exit_reason,stop_loss_price,take_profit_price,same_bar_collision,collision_resolution
2025-10-01 13:27:00+00:00,2025-10-01 14:02:00+00:00,long,1.17566,1.17466,-9.999999999998899,AF-CAND-0241,stop_loss,1.17466,1.17766,False,
2025-10-01 14:10:00+00:00,2025-10-01 15:17:00+00:00,short,1.17507,1.17307,20.000000000000018,AF-CAND-0241,take_profit,1.17607,1.17307,False,
2025-10-01 15:59:00+00:00,2025-10-01 18:05:00+00:00,short,1.17241,1.17246,-0.5000000000010552,AF-CAND-0241,timeout,1.17341,1.17041,False,
2025-10-02 13:27:00+00:00,2025-10-02 13:40:00+00:00,long,1.17402,1.17302,-10.000000000001119,AF-CAND-0241,stop_loss,1.17302,1.17602,False,
2025-10-02 13:46:00+00:00,2025-10-02 14:12:00+00:00,short,1.17271,1.17071,20.000000000000018,AF-CAND-0241,take_profit,1.17371,1.17071,False,
2025-10-02 15:20:00+00:00,2025-10-02 16:10:00+00:00,short,1.16951,1.17051,-9.999999999998899,AF-CAND-0241,stop_loss,1.17051,1.16751,False,
2025-10-03 14:19:00+00:00,2025-10-03 16:25:00+00:00,short,1.17449,1.17411,3.8000000000004697,AF-CAND-0241,timeout,1.17549,1.17249,False,
2025-10-06 14:13:00+00:00,2025-10-06 14:22:00+00:00,long,1.17044,1.16944,-9.999999999998899,AF-CAND-0241,stop_loss,1.16944,1.17244,False,
2025-10-06 15:01:00+00:00,2025-10-06 15:30:00+00:00,long,1.17163,1.17063,-9.999999999998899,AF-CAND-0241,stop_loss,1.17063,1.17363,False,
2025-10-07 13:10:00+00:00,2025-10-07 13:55:00+00:00,long,1.16696,1.16596,-9.999999999998899,AF-CAND-0241,stop_loss,1.16596,1.16896,False,
2025-10-07 13:59:00+00:00,2025-10-07 15:10:00+00:00,short,1.16605,1.16705,-9.999999999998899,AF-CAND-0241,stop_loss,1.16705,1.16405,False,
2025-10-07 15:23:00+00:00,2025-10-07 17:29:00+00:00,long,1.16747,1.16731,-1.5999999999993797,AF-CAND-0241,timeout,1.16647,1.16947,False,
2025-10-08 13:27:00+00:00,2025-10-08 15:19:00+00:00,short,1.1634,1.1614,20.000000000000018,AF-CAND-0241,take_profit,1.1644,1.1614,False,
2025-10-08 15:26:00+00:00,2025-10-08 15:49:00+00:00,long,1.16168,1.16068,-10.000000000001119,AF-CAND-0241,stop_loss,1.16068,1.16368,False,
2025-10-09 13:31:00+00:00,2025-10-09 13:37:00+00:00,long,1.16136,1.16036,-9.999999999998899,AF-CAND-0241,stop_loss,1.16036,1.16336,False,
2025-10-09 13:48:00+00:00,2025-10-09 13:50:00+00:00,short,1.15931,1.16031,-9.999999999998899,AF-CAND-0241,stop_loss,1.16031,1.15731,False,
2025-10-09 13:55:00+00:00,2025-10-09 14:01:00+00:00,long,1.16027,1.15927,-9.999999999998899,AF-CAND-0241,stop_loss,1.15927,1.16227,False,
2025-10-09 14:12:00+00:00,2025-10-09 15:05:00+00:00,short,1.15937,1.15737,20.000000000000018,AF-CAND-0241,take_profit,1.16037,1.15737,False,
2025-10-09 15:11:00+00:00,2025-10-09 15:19:00+00:00,short,1.1567,1.1577,-9.999999999998899,AF-CAND-0241,stop_loss,1.1577,1.1547,False,
2025-10-09 15:27:00+00:00,2025-10-09 17:33:00+00:00,short,1.15637,1.15637,0.0,AF-CAND-0241,timeout,1.15737,1.15437,False,
2025-10-10 13:29:00+00:00,2025-10-10 14:06:00+00:00,short,1.15656,1.15756,-9.999999999998899,AF-CAND-0241,stop_loss,1.15756,1.15456,False,
2025-10-10 14:44:00+00:00,2025-10-10 15:04:00+00:00,long,1.15745,1.15945,20.000000000000018,AF-CAND-0241,take_profit,1.15645,1.15945,False,
2025-10-10 15:24:00+00:00,2025-10-10 16:20:00+00:00,long,1.16171,1.16071,-10.000000000001119,AF-CAND-0241,stop_loss,1.16071,1.16371,False,
2025-10-13 13:04:00+00:00,2025-10-13 14:55:00+00:00,long,1.15698,1.15598,-9.999999999998899,AF-CAND-0241,stop_loss,1.15598,1.15898,False,
2025-10-13 14:59:00+00:00,2025-10-13 15:16:00+00:00,short,1.15594,1.15694,-10.000000000001119,AF-CAND-0241,stop_loss,1.15694,1.15394,False,
2025-10-14 13:01:00+00:00,2025-10-14 13:25:00+00:00,long,1.15559,1.15759,20.000000000000018,AF-CAND-0241,take_profit,1.15459,1.15759,False,
2025-10-14 13:31:00+00:00,2025-10-14 14:47:00+00:00,long,1.15749,1.15949,20.000000000000018,AF-CAND-0241,take_profit,1.15649,1.15949,False,
2025-10-14 15:01:00+00:00,2025-10-14 17:07:00+00:00,long,1.15951,1.16089,13.799999999999368,AF-CAND-0241,timeout,1.15851,1.16151,False,
2025-10-15 13:13:00+00:00,2025-10-15 15:19:00+00:00,long,1.16181,1.16287,10.600000000000609,AF-CAND-0241,timeout,1.16081,1.16381,False,
2025-10-15 15:56:00+00:00,2025-10-15 18:02:00+00:00,short,1.16327,1.16305,2.20000000000109,AF-CAND-0241,timeout,1.16427,1.16127,False,
2025-10-16 13:51:00+00:00,2025-10-16 15:57:00+00:00,long,1.16621,1.16651,2.9999999999996696,AF-CAND-0241,timeout,1.16521,1.16821,False,
2025-10-17 14:10:00+00:00,2025-10-17 14:42:00+00:00,short,1.16622,1.16722,-9.999999999998899,AF-CAND-0241,stop_loss,1.16722,1.16422,False,
2025-10-21 13:50:00+00:00,2025-10-21 14:23:00+00:00,short,1.16059,1.16159,-9.999999999998899,AF-CAND-0241,stop_loss,1.16159,1.15859,False,
2025-10-21 14:56:00+00:00,2025-10-21 15:04:00+00:00,short,1.16,1.161,-10.000000000001119,AF-CAND-0241,stop_loss,1.161,1.158,False,
2025-10-22 13:08:00+00:00,2025-10-22 13:30:00+00:00,short,1.15832,1.15932,-9.999999999998899,AF-CAND-0241,stop_loss,1.15932,1.15632,False,
2025-10-22 14:14:00+00:00,2025-10-22 14:28:00+00:00,short,1.15927,1.16027,-9.999999999998899,AF-CAND-0241,stop_loss,1.16027,1.15727,False,
2025-10-23 14:47:00+00:00,2025-10-23 16:53:00+00:00,short,1.16128,1.161,2.80000000000058,AF-CAND-0241,timeout,1.16228,1.15928,False,
2025-10-24 13:00:00+00:00,2025-10-24 13:45:00+00:00,long,1.16352,1.16252,-10.000000000001119,AF-CAND-0241,stop_loss,1.16252,1.16552,False,
2025-10-24 13:52:00+00:00,2025-10-24 14:14:00+00:00,short,1.16225,1.16325,-9.999999999998899,AF-CAND-0241,stop_loss,1.16325,1.16025,False,
2025-10-24 14:19:00+00:00,2025-10-24 14:30:00+00:00,long,1.16323,1.16223,-9.999999999998899,AF-CAND-0241,stop_loss,1.16223,1.16523,False,
2025-10-24 14:33:00+00:00,2025-10-24 15:29:00+00:00,short,1.16244,1.16344,-10.000000000001119,AF-CAND-0241,stop_loss,1.16344,1.16044,False,
2025-10-27 15:11:00+00:00,2025-10-27 17:17:00+00:00,short,1.16347,1.16397,-4.999999999999449,AF-CAND-0241,timeout,1.16447,1.16147,False,
2025-10-28 14:36:00+00:00,2025-10-28 14:40:00+00:00,short,1.16537,1.16637,-9.999999999998899,AF-CAND-0241,stop_loss,1.16637,1.16337,False,
2025-10-29 13:50:00+00:00,2025-10-29 14:55:00+00:00,short,1.1636,1.1646,-10.000000000001119,AF-CAND-0241,stop_loss,1.1646,1.1616,False,
2025-10-30 13:27:00+00:00,2025-10-30 14:09:00+00:00,long,1.15643,1.15843,20.000000000000018,AF-CAND-0241,take_profit,1.15543,1.15843,False,
2025-10-30 14:11:00+00:00,2025-10-30 14:41:00+00:00,long,1.15825,1.15725,-10.000000000001119,AF-CAND-0241,stop_loss,1.15725,1.16025,False,
2025-10-30 14:44:00+00:00,2025-10-30 16:50:00+00:00,short,1.15723,1.15703,1.9999999999997797,AF-CAND-0241,timeout,1.15823,1.15523,False,
2025-10-31 14:11:00+00:00,2025-10-31 16:17:00+00:00,short,1.15355,1.15337,1.80000000000069,AF-CAND-0241,timeout,1.15455,1.15155,False,
2025-11-03 15:07:00+00:00,2025-11-03 15:26:00+00:00,long,1.15212,1.15112,-10.000000000001119,AF-CAND-0241,stop_loss,1.15112,1.15412,False,
