timestamp_utc,exit_timestamp_utc,side,entry_price,exit_price,pnl_pips,candidate_id
2025-10-20 16:01:00+00:00,2025-10-20 16:55:00+00:00,short,1.16545,1.16506,3.900000000001125,AF-CAND-0238
2025-10-21 14:00:00+00:00,2025-10-21 14:03:00+00:00,long,1.16134,1.1606400000000001,-6.999999999999229,AF-CAND-0238
2025-10-21 14:16:00+00:00,2025-10-21 14:39:00+00:00,long,1.16123,1.16053,-6.999999999999229,AF-CAND-0238
2025-10-21 15:08:00+00:00,2025-10-21 16:02:00+00:00,long,1.16103,1.16188,8.500000000000174,AF-CAND-0238
2025-10-21 16:10:00+00:00,2025-10-21 16:11:00+00:00,long,1.16237,1.16167,-6.999999999999229,AF-CAND-0238
2025-10-21 16:20:00+00:00,2025-10-21 17:14:00+00:00,short,1.16132,1.16104,2.7999999999983594,AF-CAND-0238
2025-10-22 14:14:00+00:00,2025-10-22 14:25:00+00:00,short,1.15927,1.15997,-6.999999999999229,AF-CAND-0238
2025-10-23 14:47:00+00:00,2025-10-23 15:41:00+00:00,short,1.16128,1.16088,4.00000000000178,AF-CAND-0238
2025-10-24 14:19:00+00:00,2025-10-24 14:29:00+00:00,long,1.16323,1.16253,-6.999999999999229,AF-CAND-0238
2025-10-24 14:33:00+00:00,2025-10-24 15:07:00+00:00,short,1.16244,1.1631399999999998,-6.999999999999229,AF-CAND-0238
2025-10-28 14:36:00+00:00,2025-10-28 14:39:00+00:00,short,1.16537,1.16607,-6.999999999999229,AF-CAND-0238
2025-10-28 16:12:00+00:00,2025-10-28 16:32:00+00:00,short,1.16568,1.16638,-6.999999999999229,AF-CAND-0238
2025-10-29 14:07:00+00:00,2025-10-29 14:19:00+00:00,short,1.16333,1.16403,-6.999999999999229,AF-CAND-0238
2025-10-29 16:00:00+00:00,2025-10-29 16:07:00+00:00,long,1.16644,1.16574,-6.999999999999229,AF-CAND-0238
2025-10-29 16:10:00+00:00,2025-10-29 17:04:00+00:00,short,1.16587,1.16584,0.2999999999997449,AF-CAND-0238
2025-10-30 14:33:00+00:00,2025-10-30 15:27:00+00:00,short,1.15795,1.15744,5.1000000000001044,AF-CAND-0238
2025-10-30 15:42:00+00:00,2025-10-30 16:36:00+00:00,short,1.15638,1.15659,-2.100000000000435,AF-CAND-0238
2025-10-31 14:11:00+00:00,2025-10-31 15:05:00+00:00,short,1.15355,1.1529,6.500000000000394,AF-CAND-0238
2025-10-31 15:09:00+00:00,2025-10-31 15:24:00+00:00,short,1.15263,1.15333,-6.999999999999229,AF-CAND-0238
2025-10-31 15:30:00+00:00,2025-10-31 15:52:00+00:00,short,1.15283,1.15353,-6.999999999999229,AF-CAND-0238
2025-10-31 16:00:00+00:00,2025-10-31 16:09:00+00:00,long,1.15415,1.15345,-6.999999999999229,AF-CAND-0238
2025-10-31 16:21:00+00:00,2025-10-31 16:32:00+00:00,short,1.15303,1.15373,-6.999999999999229,AF-CAND-0238
2025-10-31 16:35:00+00:00,2025-10-31 16:48:00+00:00,long,1.15376,1.15306,-6.999999999999229,AF-CAND-0238
2025-11-03 15:07:00+00:00,2025-11-03 15:24:00+00:00,long,1.15212,1.15142,-6.999999999999229,AF-CAND-0238
2025-11-03 15:33:00+00:00,2025-11-03 15:34:00+00:00,short,1.15078,1.1514799999999998,-6.999999999999229,AF-CAND-0238
2025-11-03 16:02:00+00:00,2025-11-03 16:56:00+00:00,long,1.15247,1.15277,2.9999999999996696,AF-CAND-0238
2025-11-04 14:55:00+00:00,2025-11-04 15:03:00+00:00,long,1.14831,1.14761,-6.999999999999229,AF-CAND-0238
2025-11-05 14:05:00+00:00,2025-11-05 14:13:00+00:00,short,1.14709,1.1477899999999999,-6.999999999999229,AF-CAND-0238
2025-11-05 15:23:00+00:00,2025-11-05 15:38:00+00:00,long,1.14834,1.14764,-6.999999999999229,AF-CAND-0238
2025-11-05 15:41:00+00:00,2025-11-05 16:35:00+00:00,short,1.14791,1.14784,0.700000000000145,AF-CAND-0238
2025-11-06 15:10:00+00:00,2025-11-06 15:56:00+00:00,long,1.15253,1.15398,14.499999999999513,AF-CAND-0238
2025-11-07 14:11:00+00:00,2025-11-07 15:05:00+00:00,long,1.15726,1.15871,14.499999999999513,AF-CAND-0238
2025-11-07 15:09:00+00:00,2025-11-07 15:43:00+00:00,long,1.15881,1.15811,-6.999999999999229,AF-CAND-0238
2025-11-07 16:01:00+00:00,2025-11-07 16:13:00+00:00,short,1.15726,1.1579599999999999,-6.999999999999229,AF-CAND-0238
2025-11-10 16:19:00+00:00,2025-11-10 16:45:00+00:00,long,1.1553,1.1546,-6.999999999999229,AF-CAND-0238
2025-11-11 14:01:00+00:00,2025-11-11 14:14:00+00:00,long,1.16028,1.15958,-6.999999999999229,AF-CAND-0238
2025-11-11 14:20:00+00:00,2025-11-11 14:25:00+00:00,short,1.15941,1.16011,-6.999999999999229,AF-CAND-0238
2025-11-11 14:30:00+00:00,2025-11-11 15:06:00+00:00,long,1.16023,1.1595300000000002,-6.999999999999229,AF-CAND-0238
2025-11-11 15:10:00+00:00,2025-11-11 15:24:00+00:00,short,1.15939,1.1600899999999998,-6.999999999999229,AF-CAND-0238
2025-11-12 14:18:00+00:00,2025-11-12 14:43:00+00:00,short,1.15648,1.1571799999999999,-6.999999999999229,AF-CAND-0238
2025-11-13 14:38:00+00:00,2025-11-13 15:32:00+00:00,long,1.16266,1.16326,5.999999999999339,AF-CAND-0238
2025-11-13 16:22:00+00:00,2025-11-13 17:16:00+00:00,long,1.16431,1.16484,5.300000000001415,AF-CAND-0238
2025-11-14 14:20:00+00:00,2025-11-14 14:41:00+00:00,long,1.1636,1.1629,-6.999999999999229,AF-CAND-0238
2025-11-14 14:45:00+00:00,2025-11-14 15:39:00+00:00,short,1.1629,1.16145,14.499999999999513,AF-CAND-0238
2025-11-14 16:51:00+00:00,2025-11-14 17:10:00+00:00,long,1.16194,1.16124,-6.999999999999229,AF-CAND-0238
2025-11-18 14:59:00+00:00,2025-11-18 15:51:00+00:00,long,1.16003,1.15933,-6.999999999999229,AF-CAND-0238
2025-11-18 16:05:00+00:00,2025-11-18 16:59:00+00:00,short,1.15796,1.15795,0.10000000000065512,AF-CAND-0238
2025-11-19 14:34:00+00:00,2025-11-19 14:47:00+00:00,long,1.15641,1.15571,-6.999999999999229,AF-CAND-0238
2025-11-19 15:19:00+00:00,2025-11-19 15:27:00+00:00,long,1.15551,1.1548100000000001,-6.999999999999229,AF-CAND-0238
2025-11-19 15:29:00+00:00,2025-11-19 16:23:00+00:00,short,1.15492,1.15391,10.099999999999554,AF-CAND-0238
2025-11-19 16:24:00+00:00,2025-11-19 17:18:00+00:00,short,1.15365,1.15391,-2.5999999999992696,AF-CAND-0238
2025-11-20 14:12:00+00:00,2025-11-20 14:15:00+00:00,short,1.15261,1.1533099999999998,-6.999999999999229,AF-CAND-0238
2025-11-20 14:22:00+00:00,2025-11-20 14:33:00+00:00,long,1.1534,1.15485,14.499999999999513,AF-CAND-0238
2025-11-20 14:35:00+00:00,2025-11-20 14:43:00+00:00,long,1.15474,1.1540400000000002,-6.999999999999229,AF-CAND-0238
2025-11-20 14:50:00+00:00,2025-11-20 15:32:00+00:00,short,1.15395,1.1525,14.499999999999513,AF-CAND-0238
2025-11-20 15:36:00+00:00,2025-11-20 15:45:00+00:00,short,1.15232,1.15302,-6.999999999999229,AF-CAND-0238
2025-11-20 16:03:00+00:00,2025-11-20 16:57:00+00:00,long,1.15291,1.15334,4.299999999999304,AF-CAND-0238
2025-11-21 14:14:00+00:00,2025-11-21 14:50:00+00:00,short,1.15116,1.1518599999999999,-6.999999999999229,AF-CAND-0238
2025-11-21 14:54:00+00:00,2025-11-21 15:26:00+00:00,long,1.15164,1.15094,-6.999999999999229,AF-CAND-0238
2025-11-21 16:10:00+00:00,2025-11-21 16:25:00+00:00,short,1.14944,1.15014,-6.999999999999229,AF-CAND-0238
2025-11-21 16:55:00+00:00,2025-11-21 17:49:00+00:00,long,1.15016,1.1503,1.40000000000029,AF-CAND-0238
2025-11-24 14:49:00+00:00,2025-11-24 15:43:00+00:00,short,1.15275,1.15278,-0.2999999999997449,AF-CAND-0238
2025-11-24 16:03:00+00:00,2025-11-24 16:23:00+00:00,long,1.15301,1.1523100000000002,-6.999999999999229,AF-CAND-0238
2025-11-25 14:11:00+00:00,2025-11-25 14:14:00+00:00,long,1.15669,1.15599,-6.999999999999229,AF-CAND-0238
2025-11-25 14:21:00+00:00,2025-11-25 14:25:00+00:00,short,1.15526,1.1559599999999999,-6.999999999999229,AF-CAND-0238
2025-11-25 14:28:00+00:00,2025-11-25 15:04:00+00:00,long,1.15588,1.15733,14.499999999999513,AF-CAND-0238
2025-11-25 15:11:00+00:00,2025-11-25 15:50:00+00:00,long,1.15732,1.15662,-6.999999999999229,AF-CAND-0238
2025-11-25 15:54:00+00:00,2025-11-25 16:48:00+00:00,short,1.15659,1.1557,8.900000000000574,AF-CAND-0238
2025-11-26 14:02:00+00:00,2025-11-26 14:04:00+00:00,short,1.15492,1.1556199999999999,-6.999999999999229,AF-CAND-0238
2025-11-26 14:09:00+00:00,2025-11-26 14:36:00+00:00,long,1.1556,1.15705,14.499999999999513,AF-CAND-0238
2025-11-26 14:41:00+00:00,2025-11-26 15:05:00+00:00,long,1.15735,1.1588,14.499999999999513,AF-CAND-0238
2025-11-26 15:21:00+00:00,2025-11-26 15:30:00+00:00,long,1.15935,1.1586500000000002,-6.999999999999229,AF-CAND-0238
2025-11-26 15:36:00+00:00,2025-11-26 15:49:00+00:00,short,1.1583,1.159,-6.999999999999229,AF-CAND-0238
2025-11-26 16:08:00+00:00,2025-11-26 16:55:00+00:00,long,1.15957,1.15887,-6.999999999999229,AF-CAND-0238
2025-11-28 15:14:00+00:00,2025-11-28 15:32:00+00:00,short,1.15814,1.1588399999999999,-6.999999999999229,AF-CAND-0238
2025-11-28 15:44:00+00:00,2025-11-28 15:57:00+00:00,long,1.15889,1.16034,14.499999999999513,AF-CAND-0238
2025-11-28 16:02:00+00:00,2025-11-28 16:03:00+00:00,long,1.1605,1.1598000000000002,-6.999999999999229,AF-CAND-0238
2025-11-28 16:10:00+00:00,2025-11-28 17:04:00+00:00,short,1.15989,1.15989,0.0,AF-CAND-0238
2025-12-01 14:09:00+00:00,2025-12-01 15:03:00+00:00,short,1.16378,1.16371,0.700000000000145,AF-CAND-0238
2025-12-01 15:18:00+00:00,2025-12-01 16:12:00+00:00,short,1.1633,1.16323,0.700000000000145,AF-CAND-0238
2025-12-01 16:18:00+00:00,2025-12-01 17:12:00+00:00,short,1.1627,1.16244,2.60000000000149,AF-CAND-0238
2025-12-02 15:13:00+00:00,2025-12-02 15:33:00+00:00,short,1.16066,1.16136,-6.999999999999229,AF-CAND-0238
2025-12-02 15:38:00+00:00,2025-12-02 15:40:00+00:00,long,1.16148,1.1607800000000001,-6.999999999999229,AF-CAND-0238
2025-12-02 15:48:00+00:00,2025-12-02 16:42:00+00:00,short,1.16081,1.16054,2.6999999999999247,AF-CAND-0238
2025-12-03 14:37:00+00:00,2025-12-03 14:53:00+00:00,long,1.1663,1.1656,-6.999999999999229,AF-CAND-0238
2025-12-03 15:03:00+00:00,2025-12-03 15:09:00+00:00,short,1.16572,1.16642,-6.999999999999229,AF-CAND-0238
2025-12-03 15:29:00+00:00,2025-12-03 15:35:00+00:00,long,1.16672,1.16602,-6.999999999999229,AF-CAND-0238
2025-12-04 14:24:00+00:00,2025-12-04 14:36:00+00:00,long,1.16759,1.16689,-6.999999999999229,AF-CAND-0238
2025-12-04 14:47:00+00:00,2025-12-04 15:37:00+00:00,short,1.16661,1.1673099999999998,-6.999999999999229,AF-CAND-0238
2025-12-05 14:16:00+00:00,2025-12-05 15:10:00+00:00,short,1.16524,1.1649,3.4000000000000696,AF-CAND-0238
2025-12-05 15:16:00+00:00,2025-12-05 15:54:00+00:00,long,1.16527,1.16457,-6.999999999999229,AF-CAND-0238
2025-12-05 16:16:00+00:00,2025-12-05 17:10:00+00:00,short,1.16338,1.16383,-4.499999999998394,AF-CAND-0238
2025-12-08 14:56:00+00:00,2025-12-08 15:36:00+00:00,short,1.16397,1.16252,14.499999999999513,AF-CAND-0238
2025-12-08 15:44:00+00:00,2025-12-08 15:45:00+00:00,short,1.16191,1.16261,-6.999999999999229,AF-CAND-0238
2025-12-08 15:50:00+00:00,2025-12-08 16:23:00+00:00,long,1.16257,1.1618700000000002,-6.999999999999229,AF-CAND-0238
2025-12-08 16:38:00+00:00,2025-12-08 17:32:00+00:00,long,1.16253,1.1626,0.700000000000145,AF-CAND-0238
2025-12-09 15:04:00+00:00,2025-12-09 15:22:00+00:00,short,1.1625,1.1632,-6.999999999999229,AF-CAND-0238
2025-12-11 15:16:00+00:00,2025-12-11 16:10:00+00:00,long,1.17464,1.17527,6.300000000001305,AF-CAND-0238
2025-12-12 15:20:00+00:00,2025-12-12 16:04:00+00:00,short,1.1736,1.1743,-6.999999999999229,AF-CAND-0238
2025-12-16 14:04:00+00:00,2025-12-16 14:19:00+00:00,long,1.1776,1.1769,-6.999999999999229,AF-CAND-0238
2025-12-16 14:28:00+00:00,2025-12-16 14:57:00+00:00,long,1.17819,1.17964,14.499999999999513,AF-CAND-0238
2025-12-16 15:03:00+00:00,2025-12-16 15:08:00+00:00,long,1.18016,1.1794600000000002,-6.999999999999229,AF-CAND-0238
2025-12-16 15:25:00+00:00,2025-12-16 16:07:00+00:00,short,1.17801,1.17656,14.499999999999513,AF-CAND-0238
2025-12-16 16:11:00+00:00,2025-12-16 16:12:00+00:00,short,1.1763,1.1769999999999998,-6.999999999999229,AF-CAND-0238
2025-12-16 16:15:00+00:00,2025-12-16 17:09:00+00:00,long,1.17698,1.17741,4.300000000001525,AF-CAND-0238
2025-12-17 14:00:00+00:00,2025-12-17 14:54:00+00:00,long,1.17326,1.17431,10.499999999999954,AF-CAND-0238
2025-12-17 15:16:00+00:00,2025-12-17 16:10:00+00:00,long,1.17502,1.17524,2.20000000000109,AF-CAND-0238
2025-12-17 16:16:00+00:00,2025-12-17 17:10:00+00:00,short,1.17503,1.17525,-2.1999999999988695,AF-CAND-0238
2025-12-18 14:16:00+00:00,2025-12-18 15:10:00+00:00,short,1.17432,1.17348,8.399999999999519,AF-CAND-0238
2025-12-18 15:14:00+00:00,2025-12-18 15:35:00+00:00,short,1.17329,1.17184,14.499999999999513,AF-CAND-0238
2025-12-18 15:45:00+00:00,2025-12-18 15:46:00+00:00,long,1.17295,1.17225,-6.999999999999229,AF-CAND-0238
2025-12-18 15:51:00+00:00,2025-12-18 16:18:00+00:00,long,1.17303,1.17448,14.499999999999513,AF-CAND-0238
2025-12-18 16:22:00+00:00,2025-12-18 16:27:00+00:00,long,1.17458,1.17388,-6.999999999999229,AF-CAND-0238
2025-12-19 14:45:00+00:00,2025-12-19 14:48:00+00:00,long,1.17351,1.1728100000000001,-6.999999999999229,AF-CAND-0238
2025-12-19 16:02:00+00:00,2025-12-19 16:11:00+00:00,short,1.17088,1.1715799999999998,-6.999999999999229,AF-CAND-0238
2025-12-23 14:22:00+00:00,2025-12-23 14:38:00+00:00,short,1.17715,1.1778499999999998,-6.999999999999229,AF-CAND-0238
2025-12-23 14:42:00+00:00,2025-12-23 14:47:00+00:00,long,1.17785,1.1771500000000001,-6.999999999999229,AF-CAND-0238
2025-12-23 14:51:00+00:00,2025-12-23 15:45:00+00:00,short,1.17731,1.17672,5.9000000000009045,AF-CAND-0238
2025-12-23 16:10:00+00:00,2025-12-23 17:04:00+00:00,long,1.17767,1.1778,1.2999999999996348,AF-CAND-0238
2025-12-24 15:04:00+00:00,2025-12-24 15:58:00+00:00,short,1.17781,1.17798,-1.7000000000000348,AF-CAND-0238
2025-12-26 16:14:00+00:00,2025-12-26 17:08:00+00:00,short,1.17715,1.17691,2.4000000000001798,AF-CAND-0238
2025-12-29 14:57:00+00:00,2025-12-29 15:51:00+00:00,short,1.17825,1.17828,-0.2999999999997449,AF-CAND-0238
2025-12-29 16:03:00+00:00,2025-12-29 16:57:00+00:00,short,1.17659,1.17602,5.699999999999594,AF-CAND-0238
2025-12-30 14:17:00+00:00,2025-12-30 14:36:00+00:00,short,1.17567,1.17637,-6.999999999999229,AF-CAND-0238
2025-12-30 15:20:00+00:00,2025-12-30 16:14:00+00:00,short,1.1754,1.17553,-1.2999999999996348,AF-CAND-0238
2025-12-31 14:09:00+00:00,2025-12-31 15:03:00+00:00,short,1.17372,1.17236,13.600000000000279,AF-CAND-0238
2025-12-31 15:14:00+00:00,2025-12-31 15:30:00+00:00,short,1.17215,1.17285,-6.999999999999229,AF-CAND-0238
2025-12-31 15:38:00+00:00,2025-12-31 15:47:00+00:00,long,1.17359,1.17289,-6.999999999999229,AF-CAND-0238
2025-12-31 16:00:00+00:00,2025-12-31 16:31:00+00:00,long,1.17449,1.1737900000000001,-6.999999999999229,AF-CAND-0238
2025-12-31 16:38:00+00:00,2025-12-31 17:32:00+00:00,short,1.1734,1.17355,-1.500000000000945,AF-CAND-0238
2026-01-02 14:29:00+00:00,2026-01-02 15:23:00+00:00,long,1.17245,1.17349,10.399999999999299,AF-CAND-0238
2026-01-02 16:00:00+00:00,2026-01-02 16:10:00+00:00,long,1.17516,1.17446,-6.999999999999229,AF-CAND-0238
2026-01-05 14:55:00+00:00,2026-01-05 15:49:00+00:00,long,1.16856,1.1695,9.399999999999409,AF-CAND-0238
2026-01-05 16:06:00+00:00,2026-01-05 17:00:00+00:00,long,1.17069,1.1714,7.099999999999884,AF-CAND-0238
2026-01-06 14:52:00+00:00,2026-01-06 15:02:00+00:00,long,1.17116,1.17046,-6.999999999999229,AF-CAND-0238
2026-01-06 15:18:00+00:00,2026-01-06 16:12:00+00:00,short,1.16953,1.16894,5.899999999998684,AF-CAND-0238
2026-01-06 16:18:00+00:00,2026-01-06 16:46:00+00:00,long,1.16922,1.16852,-6.999999999999229,AF-CAND-0238
2026-01-07 15:12:00+00:00,2026-01-07 16:06:00+00:00,short,1.16906,1.16923,-1.7000000000000348,AF-CAND-0238
2026-01-08 15:47:00+00:00,2026-01-08 16:41:00+00:00,short,1.16655,1.16567,8.799999999999919,AF-CAND-0238
2026-01-09 14:12:00+00:00,2026-01-09 15:06:00+00:00,short,1.16436,1.16291,14.499999999999513,AF-CAND-0238
2026-01-09 15:09:00+00:00,2026-01-09 15:35:00+00:00,short,1.16283,1.16353,-6.999999999999229,AF-CAND-0238
2026-01-09 15:53:00+00:00,2026-01-09 16:24:00+00:00,long,1.16393,1.16323,-6.999999999999229,AF-CAND-0238
2026-01-09 16:39:00+00:00,2026-01-09 17:18:00+00:00,long,1.16338,1.1626800000000002,-6.999999999999229,AF-CAND-0238
2026-01-12 14:01:00+00:00,2026-01-12 14:29:00+00:00,short,1.16907,1.16762,14.499999999999513,AF-CAND-0238
2026-01-12 15:38:00+00:00,2026-01-12 16:08:00+00:00,long,1.16808,1.16738,-6.999999999999229,AF-CAND-0238
2026-01-13 14:03:00+00:00,2026-01-13 14:40:00+00:00,long,1.16698,1.16628,-6.999999999999229,AF-CAND-0238
2026-01-13 15:59:00+00:00,2026-01-13 16:53:00+00:00,short,1.16486,1.16485,0.10000000000065512,AF-CAND-0238
2026-01-15 14:13:00+00:00,2026-01-15 14:39:00+00:00,long,1.1607,1.1600000000000001,-6.999999999999229,AF-CAND-0238
2026-01-16 15:28:00+00:00,2026-01-16 15:42:00+00:00,short,1.16032,1.15887,14.499999999999513,AF-CAND-0238
2026-01-16 15:45:00+00:00,2026-01-16 15:50:00+00:00,short,1.15889,1.15959,-6.999999999999229,AF-CAND-0238
2026-01-16 16:06:00+00:00,2026-01-16 17:00:00+00:00,long,1.15991,1.15977,-1.40000000000029,AF-CAND-0238
2026-01-20 14:00:00+00:00,2026-01-20 14:42:00+00:00,short,1.17326,1.17181,14.499999999999513,AF-CAND-0238
2026-01-20 14:56:00+00:00,2026-01-20 15:06:00+00:00,short,1.17192,1.17262,-6.999999999999229,AF-CAND-0238
2026-01-20 15:56:00+00:00,2026-01-20 16:10:00+00:00,short,1.17302,1.1737199999999999,-6.999999999999229,AF-CAND-0238
2026-01-21 14:14:00+00:00,2026-01-21 14:15:00+00:00,short,1.17213,1.1728299999999998,-6.999999999999229,AF-CAND-0238
2026-01-21 14:18:00+00:00,2026-01-21 14:29:00+00:00,short,1.17194,1.17264,-6.999999999999229,AF-CAND-0238
2026-01-21 14:36:00+00:00,2026-01-21 14:57:00+00:00,long,1.17274,1.17204,-6.999999999999229,AF-CAND-0238
2026-01-21 15:01:00+00:00,2026-01-21 15:21:00+00:00,short,1.17226,1.1708100000000001,14.499999999999513,AF-CAND-0238
2026-01-21 15:25:00+00:00,2026-01-21 15:31:00+00:00,short,1.17058,1.1712799999999999,-6.999999999999229,AF-CAND-0238
2026-01-21 15:37:00+00:00,2026-01-21 15:40:00+00:00,long,1.17148,1.1707800000000002,-6.999999999999229,AF-CAND-0238
2026-01-21 16:00:00+00:00,2026-01-21 16:11:00+00:00,short,1.17012,1.17082,-6.999999999999229,AF-CAND-0238
2026-01-21 16:46:00+00:00,2026-01-21 17:14:00+00:00,short,1.17035,1.17105,-6.999999999999229,AF-CAND-0238
2026-01-22 14:18:00+00:00,2026-01-22 14:38:00+00:00,short,1.17136,1.1720599999999999,-6.999999999999229,AF-CAND-0238
2026-01-22 14:42:00+00:00,2026-01-22 15:36:00+00:00,long,1.17236,1.17253,1.7000000000000348,AF-CAND-0238
2026-01-22 16:06:00+00:00,2026-01-22 17:00:00+00:00,long,1.17373,1.17377,0.40000000000040004,AF-CAND-0238
2026-01-23 16:06:00+00:00,2026-01-23 16:28:00+00:00,short,1.1755,1.1762,-6.999999999999229,AF-CAND-0238
2026-01-26 14:26:00+00:00,2026-01-26 15:20:00+00:00,long,1.18671,1.18732,6.099999999999994,AF-CAND-0238
2026-01-26 15:54:00+00:00,2026-01-26 16:17:00+00:00,long,1.18929,1.18859,-6.999999999999229,AF-CAND-0238
2026-01-26 16:32:00+00:00,2026-01-26 17:26:00+00:00,long,1.18857,1.18848,-0.8999999999992347,AF-CAND-0238
2026-01-27 14:12:00+00:00,2026-01-27 14:20:00+00:00,long,1.19307,1.1923700000000002,-6.999999999999229,AF-CAND-0238
