expected_index,actual_index,side,expected_timestamp_utc,actual_timestamp_utc,expected_exit_timestamp_utc,actual_exit_timestamp_utc,expected_entry_price,actual_entry_price,expected_exit_price,actual_exit_price,expected_pnl_pips,actual_pnl_pips,expected_exit_reason,actual_exit_reason,exit_reason_match,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price,expected_same_bar_collision,actual_same_bar_collision,same_bar_collision_match,expected_collision_resolution,entry_price_delta_pips,exit_price_delta_pips,fill_delta_pips,close_timing_delta_seconds,breach_entry_price,breach_exit_price,breach_fill_delta,breach_close_timing,breach_exit_reason,breach_same_bar_collision,breach_any,likely_cause
13,13,long,2025-10-08T13:17:00Z,2025-10-08T13:17:00Z,2025-10-08T15:29:00Z,2025-10-08T15:29:00Z,1.16321,1.16322,1.16336,1.16336,1.5,1.4,timeout,timeout,True,1.16211,1.16212,1.16561,1.16562,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
14,14,short,2025-10-08T15:59:00Z,2025-10-08T15:59:00Z,2025-10-08T17:30:00Z,2025-10-08T17:30:40Z,1.16235,1.16235,1.15995,1.15995,24.0,24.0,take_profit,take_profit,True,1.16345,1.16345,1.15995,1.15995,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
15,15,short,2025-10-09T13:03:00Z,2025-10-09T13:03:00Z,2025-10-09T15:15:00Z,2025-10-09T15:15:00Z,1.16133,1.16133,1.15973,1.15974,16.0,15.9,timeout,timeout,True,1.16243,1.16243,1.15893,1.15893,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
16,16,long,2025-10-09T15:16:00Z,2025-10-09T15:16:00Z,2025-10-09T15:22:00Z,2025-10-09T15:22:40Z,1.15972,1.15973,1.15862,1.15863,-11.0,-11.0,stop_loss,stop_loss,True,1.15862,1.15863,1.16212,1.16213,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
17,17,short,2025-10-09T15:45:00Z,2025-10-09T15:45:00Z,2025-10-09T16:33:00Z,2025-10-09T16:33:20Z,1.15786,1.15786,1.15546,1.15546,24.0,24.0,take_profit,take_profit,True,1.15896,1.15896,1.15546,1.15546,False,False,True,,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
18,18,short,2025-10-09T16:44:00Z,2025-10-09T16:44:00Z,2025-10-09T17:00:00Z,2025-10-09T17:00:40Z,1.1551,1.1551,1.1562,1.1562,-11.0,-11.0,stop_loss,stop_loss,True,1.1562,1.1562,1.1527,1.1527,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
20,21,long,2025-10-10T15:44:00Z,2025-10-10T15:44:00Z,2025-10-10T16:05:00Z,2025-10-10T16:05:40Z,1.15737,1.15737,1.15977,1.15977,24.0,24.0,take_profit,take_profit,True,1.15627,1.15627,1.15977,1.15977,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
21,22,long,2025-10-10T16:12:00Z,2025-10-10T16:12:00Z,2025-10-10T18:25:00Z,2025-10-10T18:25:00Z,1.16077,1.16078,1.16063,1.16063,-1.4,-1.5,timeout,timeout,True,1.15967,1.15968,1.16317,1.16318,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
22,23,short,2025-10-13T13:00:00Z,2025-10-13T13:00:00Z,2025-10-13T15:12:00Z,2025-10-13T15:12:00Z,1.15688,1.15688,1.15681,1.15682,0.7,0.6,timeout,timeout,True,1.15798,1.15798,1.15448,1.15448,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
23,24,short,2025-10-13T15:17:00Z,2025-10-13T15:17:00Z,2025-10-13T17:24:00Z,2025-10-13T17:24:40Z,1.15663,1.15663,1.15773,1.15773,-11.0,-11.0,stop_loss,stop_loss,True,1.15773,1.15773,1.15423,1.15423,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
24,25,long,2025-10-14T13:07:00Z,2025-10-14T13:07:00Z,2025-10-14T14:25:00Z,2025-10-14T14:25:40Z,1.15546,1.15547,1.15786,1.15787,24.0,24.0,take_profit,take_profit,True,1.15436,1.15437,1.15786,1.15787,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
25,26,long,2025-10-14T14:31:00Z,2025-10-14T14:31:00Z,2025-10-14T16:43:00Z,2025-10-14T16:43:00Z,1.15749,1.1575,1.15936,1.15936,18.7,18.6,timeout,timeout,True,1.15639,1.1564,1.15989,1.1599,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
26,27,long,2025-10-14T16:48:00Z,2025-10-14T16:48:00Z,2025-10-14T19:00:00Z,2025-10-14T19:00:00Z,1.15948,1.15949,1.16095,1.16095,14.7,14.6,timeout,timeout,True,1.15838,1.15839,1.16188,1.16189,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
27,28,short,2025-10-15T13:42:00Z,2025-10-15T13:42:00Z,2025-10-15T15:54:00Z,2025-10-15T15:54:00Z,1.16213,1.16213,1.16251,1.16252,-3.8,-3.9,timeout,timeout,True,1.16323,1.16323,1.15973,1.15973,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
29,29,short,2025-10-16T13:16:00Z,2025-10-16T13:16:00Z,2025-10-16T14:01:00Z,2025-10-16T14:01:40Z,1.16513,1.16513,1.16623,1.16623,-11.0,-11.0,stop_loss,stop_loss,True,1.16623,1.16623,1.16273,1.16273,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
30,30,long,2025-10-16T14:51:00Z,2025-10-16T14:51:00Z,2025-10-16T17:03:00Z,2025-10-16T17:03:00Z,1.16614,1.16615,1.16669,1.16669,5.5,5.4,timeout,timeout,True,1.16504,1.16505,1.16854,1.16855,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
31,31,short,2025-10-17T13:03:00Z,2025-10-17T13:03:00Z,2025-10-17T15:06:00Z,2025-10-17T15:06:40Z,1.16841,1.16841,1.16601,1.16601,24.0,24.0,take_profit,take_profit,True,1.16951,1.16951,1.16601,1.16601,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
32,32,short,2025-10-17T15:10:00Z,2025-10-17T15:10:00Z,2025-10-17T17:12:00Z,2025-10-17T17:12:40Z,1.16631,1.16631,1.16741,1.16741,-11.0,-11.0,stop_loss,stop_loss,True,1.16741,1.16741,1.16391,1.16391,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
34,34,short,2025-10-21T13:29:00Z,2025-10-21T13:29:00Z,2025-10-21T14:38:00Z,2025-10-21T14:38:40Z,1.16058,1.16058,1.16168,1.16168,-11.0,-11.0,stop_loss,stop_loss,True,1.16168,1.16168,1.15818,1.15818,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
35,35,short,2025-10-21T14:50:00Z,2025-10-21T14:50:00Z,2025-10-21T15:23:00Z,2025-10-21T15:23:40Z,1.16067,1.16067,1.16177,1.16177,-11.0,-11.0,stop_loss,stop_loss,True,1.16177,1.16177,1.15827,1.15827,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
36,36,short,2025-10-21T15:52:00Z,2025-10-21T15:52:00Z,2025-10-21T16:21:00Z,2025-10-21T16:19:40Z,1.16018,1.16018,1.16128,1.16128,-11.0,-11.0,stop_loss,stop_loss,True,1.16128,1.16128,1.15778,1.15778,False,False,True,,0.0,0.0,0.0,80.0,False,False,False,False,False,False,False,within_tolerance
38,37,short,2025-10-22T14:08:00Z,2025-10-22T14:08:00Z,2025-10-22T14:37:00Z,2025-10-22T14:35:20Z,1.1584,1.1584,1.1595,1.1595,-11.0,-11.0,stop_loss,stop_loss,True,1.1595,1.1595,1.156,1.156,False,False,True,,0.0,0.0,0.0,100.0,False,False,False,False,False,False,False,within_tolerance
39,38,short,2025-10-22T15:13:00Z,2025-10-22T15:13:00Z,2025-10-22T15:53:00Z,2025-10-22T15:53:40Z,1.1594,1.1594,1.1605,1.1605,-11.0,-11.0,stop_loss,stop_loss,True,1.1605,1.1605,1.157,1.157,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
40,39,short,2025-10-22T16:25:00Z,2025-10-22T16:25:00Z,2025-10-22T17:30:00Z,2025-10-22T17:30:40Z,1.16115,1.16115,1.16225,1.16225,-11.0,-11.0,stop_loss,stop_loss,True,1.16225,1.16225,1.15875,1.15875,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
42,40,short,2025-10-23T15:47:00Z,2025-10-23T15:47:00Z,2025-10-23T17:59:00Z,2025-10-23T17:59:00Z,1.16138,1.16138,1.1607,1.16071,6.8,6.7,timeout,timeout,True,1.16248,1.16248,1.15898,1.15898,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
43,41,long,2025-10-24T13:38:00Z,2025-10-24T13:38:00Z,2025-10-24T13:47:00Z,2025-10-24T13:47:40Z,1.16425,1.16426,1.16315,1.16316,-11.0,-11.0,stop_loss,stop_loss,True,1.16315,1.16316,1.16665,1.16666,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
44,42,short,2025-10-24T13:51:00Z,2025-10-24T13:51:00Z,2025-10-24T16:03:00Z,2025-10-24T16:03:00Z,1.16337,1.16337,1.16264,1.16265,7.3,7.2,timeout,timeout,True,1.16447,1.16447,1.16097,1.16097,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
46,44,short,2025-10-28T16:36:00Z,2025-10-28T16:36:00Z,2025-10-28T17:01:00Z,2025-10-28T17:01:40Z,1.16545,1.16545,1.16655,1.16655,-11.0,-11.0,stop_loss,stop_loss,True,1.16655,1.16655,1.16305,1.16305,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
47,45,short,2025-10-29T15:50:00Z,2025-10-29T15:50:00Z,2025-10-29T16:57:00Z,2025-10-29T16:57:40Z,1.16368,1.16368,1.16478,1.16478,-11.0,-11.0,stop_loss,stop_loss,True,1.16478,1.16478,1.16128,1.16128,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
48,46,short,2025-10-30T14:31:00Z,2025-10-30T14:31:00Z,2025-10-30T14:57:00Z,2025-10-30T14:57:40Z,1.1581,1.1581,1.1557,1.1557,24.0,24.0,take_profit,take_profit,True,1.1592,1.1592,1.1557,1.1557,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
49,47,long,2025-10-30T15:22:00Z,2025-10-30T15:22:00Z,2025-10-30T16:08:00Z,2025-10-30T16:08:40Z,1.15582,1.15583,1.15822,1.15823,24.0,24.0,take_profit,take_profit,True,1.15472,1.15473,1.15822,1.15823,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
50,48,long,2025-10-30T16:30:00Z,2025-10-30T16:30:00Z,2025-10-30T16:42:00Z,2025-10-30T16:42:40Z,1.15829,1.1583,1.15719,1.1572,-11.0,-11.0,stop_loss,stop_loss,True,1.15719,1.1572,1.16069,1.1607,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
51,49,short,2025-10-30T16:45:00Z,2025-10-30T16:45:00Z,2025-10-30T18:57:00Z,2025-10-30T18:57:00Z,1.15735,1.15735,1.15687,1.15688,4.8,4.7,timeout,timeout,True,1.15845,1.15845,1.15495,1.15495,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
53,50,short,2025-10-31T16:11:00Z,2025-10-31T16:11:00Z,2025-10-31T18:23:00Z,2025-10-31T18:23:00Z,1.15364,1.15364,1.15303,1.15304,6.1,6.0,timeout,timeout,True,1.15474,1.15474,1.15124,1.15124,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
55,51,short,2025-11-03T16:33:00Z,2025-11-03T16:33:00Z,2025-11-03T16:53:00Z,2025-11-03T16:53:40Z,1.15086,1.15086,1.15196,1.15196,-11.0,-11.0,stop_loss,stop_loss,True,1.15196,1.15196,1.14846,1.14846,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
56,52,short,2025-11-04T13:33:00Z,2025-11-04T13:33:00Z,2025-11-04T14:06:00Z,2025-11-04T14:06:40Z,1.14817,1.14817,1.14927,1.14927,-11.0,-11.0,stop_loss,stop_loss,True,1.14927,1.14927,1.14577,1.14577,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
57,53,long,2025-11-04T15:55:00Z,2025-11-04T15:55:00Z,2025-11-04T18:07:00Z,2025-11-04T18:07:00Z,1.14824,1.14825,1.14877,1.14877,5.3,5.2,timeout,timeout,True,1.14714,1.14715,1.15064,1.15065,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
58,54,short,2025-11-05T14:20:00Z,2025-11-05T14:20:00Z,2025-11-05T16:32:00Z,2025-11-05T16:32:00Z,1.14854,1.14854,1.14844,1.14845,1.0,0.9,timeout,timeout,True,1.14964,1.14964,1.14614,1.14614,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
59,55,long,2025-11-05T16:54:00Z,2025-11-05T16:54:00Z,2025-11-05T19:06:00Z,2025-11-05T19:06:00Z,1.1479,1.14791,1.14828,1.14828,3.8,3.7,timeout,timeout,True,1.1468,1.14681,1.1503,1.15031,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
60,56,long,2025-11-06T16:23:00Z,2025-11-06T16:23:00Z,2025-11-06T18:35:00Z,2025-11-06T18:35:00Z,1.15304,1.15305,1.15396,1.15396,9.2,9.1,timeout,timeout,True,1.15194,1.15195,1.15544,1.15545,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
61,57,long,2025-11-07T15:11:00Z,2025-11-07T15:11:00Z,2025-11-07T17:23:00Z,2025-11-07T17:23:00Z,1.15718,1.15719,1.1578,1.1578,6.2,6.1,timeout,timeout,True,1.15608,1.15609,1.15958,1.15959,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
62,58,long,2025-11-11T14:29:00Z,2025-11-11T14:29:00Z,2025-11-11T16:41:00Z,2025-11-11T16:41:00Z,1.15935,1.15936,1.15988,1.15988,5.3,5.2,timeout,timeout,True,1.15825,1.15826,1.16175,1.16176,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
63,59,short,2025-11-12T15:18:00Z,2025-11-12T15:18:00Z,2025-11-12T16:00:00Z,2025-11-12T16:00:40Z,1.15656,1.15656,1.15766,1.15766,-11.0,-11.0,stop_loss,stop_loss,True,1.15766,1.15766,1.15416,1.15416,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
64,60,long,2025-11-12T16:09:00Z,2025-11-12T16:09:00Z,2025-11-12T18:21:00Z,2025-11-12T18:21:00Z,1.15783,1.15784,1.15951,1.15951,16.8,16.7,timeout,timeout,True,1.15673,1.15674,1.16023,1.16024,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
65,61,short,2025-11-13T13:02:00Z,2025-11-13T13:02:00Z,2025-11-13T13:36:00Z,2025-11-13T13:36:40Z,1.16064,1.16064,1.16174,1.16174,-11.0,-11.0,stop_loss,stop_loss,True,1.16174,1.16174,1.15824,1.15824,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
68,63,long,2025-11-14T13:49:00Z,2025-11-14T13:49:00Z,2025-11-14T15:07:00Z,2025-11-14T15:06:40Z,1.16433,1.16434,1.16323,1.16324,-11.0,-11.0,stop_loss,stop_loss,True,1.16323,1.16324,1.16673,1.16674,False,False,True,,0.1,0.1,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
69,64,long,2025-11-14T15:20:00Z,2025-11-14T15:20:00Z,2025-11-14T15:53:00Z,2025-11-14T15:53:40Z,1.16353,1.16354,1.16243,1.16244,-11.0,-11.0,stop_loss,stop_loss,True,1.16243,1.16244,1.16593,1.16594,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
72,67,long,2025-11-19T15:36:00Z,2025-11-19T15:36:00Z,2025-11-19T16:02:00Z,2025-11-19T16:02:40Z,1.15635,1.15636,1.15525,1.15526,-11.0,-11.0,stop_loss,stop_loss,True,1.15525,1.15526,1.15875,1.15876,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
73,68,short,2025-11-19T16:29:00Z,2025-11-19T16:29:00Z,2025-11-19T18:41:00Z,2025-11-19T18:41:00Z,1.155,1.155,1.15293,1.15294,20.7,20.6,timeout,timeout,True,1.1561,1.1561,1.1526,1.1526,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
74,69,long,2025-11-20T14:34:00Z,2025-11-20T14:34:00Z,2025-11-20T15:32:00Z,2025-11-20T15:32:40Z,1.15243,1.15244,1.15483,1.15484,24.0,24.0,take_profit,take_profit,True,1.15133,1.15134,1.15483,1.15484,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
75,70,long,2025-11-20T15:35:00Z,2025-11-20T15:35:00Z,2025-11-20T15:56:00Z,2025-11-20T15:56:40Z,1.15466,1.15467,1.15356,1.15357,-11.0,-11.0,stop_loss,stop_loss,True,1.15356,1.15357,1.15706,1.15707,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
76,71,short,2025-11-20T16:31:00Z,2025-11-20T16:31:00Z,2025-11-20T17:12:00Z,2025-11-20T17:12:40Z,1.15272,1.15272,1.15382,1.15382,-11.0,-11.0,stop_loss,stop_loss,True,1.15382,1.15382,1.15032,1.15032,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
77,72,short,2025-11-21T13:26:00Z,2025-11-21T13:26:00Z,2025-11-21T13:30:00Z,2025-11-21T13:30:40Z,1.14999,1.14999,1.15109,1.15109,-11.0,-11.0,stop_loss,stop_loss,True,1.15109,1.15109,1.14759,1.14759,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
80,76,short,2025-11-24T15:49:00Z,2025-11-24T15:49:00Z,2025-11-24T18:01:00Z,2025-11-24T18:01:00Z,1.15283,1.15283,1.15178,1.15179,10.5,10.4,timeout,timeout,True,1.15393,1.15393,1.15043,1.15043,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
81,77,long,2025-11-25T13:59:00Z,2025-11-25T13:59:00Z,2025-11-25T15:08:00Z,2025-11-25T15:08:40Z,1.15444,1.15444,1.15684,1.15684,24.0,24.0,take_profit,take_profit,True,1.15334,1.15334,1.15684,1.15684,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
82,78,long,2025-11-25T15:11:00Z,2025-11-25T15:11:00Z,2025-11-25T15:17:00Z,2025-11-25T15:17:40Z,1.15662,1.15662,1.15552,1.15552,-11.0,-11.0,stop_loss,stop_loss,True,1.15552,1.15552,1.15902,1.15902,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
83,79,short,2025-11-25T15:22:00Z,2025-11-25T15:22:00Z,2025-11-25T15:44:00Z,2025-11-25T15:44:40Z,1.15552,1.15552,1.15662,1.15662,-11.0,-11.0,stop_loss,stop_loss,True,1.15662,1.15662,1.15312,1.15312,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
85,81,long,2025-11-26T13:00:00Z,2025-11-26T13:00:00Z,2025-11-26T14:35:00Z,2025-11-26T14:35:40Z,1.15741,1.15742,1.15631,1.15632,-11.0,-11.0,stop_loss,stop_loss,True,1.15631,1.15632,1.15981,1.15982,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
86,82,short,2025-11-26T14:40:00Z,2025-11-26T14:40:00Z,2025-11-26T14:41:00Z,2025-11-26T14:41:40Z,1.15648,1.15648,1.15758,1.15758,-11.0,-11.0,stop_loss,stop_loss,True,1.15758,1.15758,1.15408,1.15408,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
87,83,short,2025-11-26T14:51:00Z,2025-11-26T14:51:00Z,2025-11-26T15:34:00Z,2025-11-26T15:34:40Z,1.15561,1.15561,1.15671,1.15671,-11.0,-11.0,stop_loss,stop_loss,True,1.15671,1.15671,1.15321,1.15321,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
89,85,short,2025-11-28T14:17:00Z,2025-11-28T14:17:00Z,2025-11-28T14:55:00Z,2025-11-28T14:55:40Z,1.15661,1.15661,1.15771,1.15771,-11.0,-11.0,stop_loss,stop_loss,True,1.15771,1.15771,1.15421,1.15421,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
90,86,short,2025-11-28T16:14:00Z,2025-11-28T16:14:00Z,2025-11-28T16:47:00Z,2025-11-28T16:47:40Z,1.15821,1.15821,1.15931,1.15931,-11.0,-11.0,stop_loss,stop_loss,True,1.15931,1.15931,1.15581,1.15581,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
91,87,short,2025-12-01T14:21:00Z,2025-12-01T14:21:00Z,2025-12-01T16:33:00Z,2025-12-01T16:33:00Z,1.16427,1.16427,1.16298,1.16299,12.9,12.8,timeout,timeout,True,1.16537,1.16537,1.16187,1.16187,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
92,88,short,2025-12-01T16:44:00Z,2025-12-01T16:44:00Z,2025-12-01T18:56:00Z,2025-12-01T18:56:00Z,1.16253,1.16253,1.16203,1.16203,5.0,5.0,timeout,timeout,True,1.16363,1.16363,1.16013,1.16013,False,False,True,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
93,89,short,2025-12-02T16:13:00Z,2025-12-02T16:13:00Z,2025-12-02T18:25:00Z,2025-12-02T18:25:00Z,1.16072,1.16072,1.16016,1.16017,5.6,5.5,timeout,timeout,True,1.16182,1.16182,1.15832,1.15832,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
94,90,short,2025-12-03T14:36:00Z,2025-12-03T14:36:00Z,2025-12-03T16:48:00Z,2025-12-03T16:48:00Z,1.16686,1.16686,1.16594,1.16595,9.2,9.1,timeout,timeout,True,1.16796,1.16796,1.16446,1.16446,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
95,91,long,2025-12-04T15:05:00Z,2025-12-04T15:05:00Z,2025-12-04T17:17:00Z,2025-12-04T17:17:00Z,1.16664,1.16665,1.16643,1.16643,-2.1,-2.2,timeout,timeout,True,1.16554,1.16555,1.16904,1.16905,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
