timestamp_utc,exit_timestamp_utc,side,entry_price,exit_price,pnl_pips,pnl_dollars,candidate_id,run_id,magic_number,ticket,exit_reason,stop_loss_price,take_profit_price,same_bar_collision
2025.10.01 13:11:00Z,2025.10.01 13:15:40Z,short,1.17261,1.17371,-11.00000,-550.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,3,stop_loss,1.17371,1.17021,false
2025.10.01 13:22:00Z,2025.10.01 13:24:40Z,long,1.17618,1.17508,-11.00000,-550.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,5,stop_loss,1.17508,1.17858,false
2025.10.01 13:36:00Z,2025.10.01 15:48:00Z,short,1.17535,1.17389,14.60000,730.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,7,timeout,1.17645,1.17295,false
2025.10.01 16:08:00Z,2025.10.01 18:20:00Z,short,1.17391,1.17286,10.50000,525.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,9,timeout,1.17501,1.17151,false
2025.10.02 14:27:00Z,2025.10.02 14:41:40Z,long,1.17396,1.17286,-11.00000,-550.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,11,stop_loss,1.17286,1.17636,false
2025.10.02 14:56:00Z,2025.10.02 16:15:40Z,short,1.17199,1.16959,24.00000,1200.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,13,take_profit,1.17309,1.16959,false
2025.10.02 16:20:00Z,2025.10.02 17:17:40Z,short,1.16960,1.17070,-11.00000,-550.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,15,stop_loss,1.17070,1.16720,false
2025.10.03 13:54:00Z,2025.10.03 16:06:00Z,long,1.17368,1.17412,4.40000,220.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,17,timeout,1.17258,1.17608,false
2025.10.03 16:49:00Z,2025.10.03 19:01:00Z,short,1.17433,1.17320,11.30000,565.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,19,timeout,1.17543,1.17193,false
2025.10.06 13:10:00Z,2025.10.06 14:55:40Z,long,1.16780,1.17020,24.00000,1200.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,21,take_profit,1.16670,1.17020,false
2025.10.06 15:13:00Z,2025.10.06 17:25:00Z,long,1.17038,1.17049,1.10000,55.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,23,timeout,1.16928,1.17278,false
2025.10.07 13:40:00Z,2025.10.07 15:52:00Z,long,1.16634,1.16589,-4.50000,-225.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,25,timeout,1.16524,1.16874,false
2025.10.07 16:23:00Z,2025.10.07 18:35:00Z,long,1.16740,1.16726,-1.40000,-70.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,27,timeout,1.16630,1.16980,false
2025.10.08 13:17:00Z,2025.10.08 15:29:00Z,long,1.16322,1.16336,1.40000,70.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,29,timeout,1.16212,1.16562,false
2025.10.08 15:59:00Z,2025.10.08 17:30:40Z,short,1.16235,1.15995,24.00000,1200.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,31,take_profit,1.16345,1.15995,false
2025.10.09 13:03:00Z,2025.10.09 15:15:00Z,short,1.16133,1.15974,15.90000,795.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,33,timeout,1.16243,1.15893,false
2025.10.09 15:16:00Z,2025.10.09 15:22:40Z,long,1.15973,1.15863,-11.00000,-550.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,35,stop_loss,1.15863,1.16213,false
2025.10.09 15:45:00Z,2025.10.09 16:33:20Z,short,1.15786,1.15546,24.00000,1200.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,37,take_profit,1.15896,1.15546,false
2025.10.09 16:44:00Z,2025.10.09 17:00:40Z,short,1.15510,1.15620,-11.00000,-550.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,39,stop_loss,1.15620,1.15270,false
2025.10.10 13:02:00Z,2025.10.10 13:17:40Z,short,1.15630,1.15740,-11.00000,-550.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,41,stop_loss,1.15740,1.15390,false
2025.10.10 14:30:00Z,2025.10.10 15:10:20Z,short,1.15666,1.15776,-11.00000,-550.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,43,stop_loss,1.15776,1.15426,false
2025.10.10 15:44:00Z,2025.10.10 16:05:40Z,long,1.15737,1.15977,24.00000,1200.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,45,take_profit,1.15627,1.15977,false
2025.10.10 16:12:00Z,2025.10.10 18:25:00Z,long,1.16078,1.16063,-1.50000,-75.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,47,timeout,1.15968,1.16318,false
2025.10.13 13:00:00Z,2025.10.13 15:12:00Z,short,1.15688,1.15682,0.60000,30.00,AF-CAND-0243,mt5run-20260324T233150Z,200243,49,timeout,1.15798,1.15448,false
