window_id,start_broker,end_broker,side,expected_exit_reason,actual_exit_reason,expected_exit_utc,actual_exit_utc,likely_cause,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price
breach-01,2025.10.07 12:40:00,2025.10.07 13:04:00,short,take_profit,timeout,2025-10-07T10:42:00Z,2025-10-07T11:02:00Z,timeout_rule_mismatch,1.16936,1.16936,1.16606,1.16606
