window_id,start_broker,end_broker,side,expected_exit_reason,actual_exit_reason,expected_exit_utc,actual_exit_utc,likely_cause,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price
breach-01,2025.12.16 16:17:20,2025.12.16 16:57:00,long,take_profit,stop_loss,2025-12-16T15:55:00Z,2025-12-16T15:19:20Z,exit_reason_mismatch,1.17688,1.1769,1.17928,1.1793
breach-02,2025.10.22 18:01:00,2025.10.22 18:43:40,long,take_profit,take_profit,2025-10-22T16:03:00Z,2025-10-22T16:41:40Z,timeout_or_bar_close_drift,1.15926,1.15927,1.16166,1.16167
breach-03,2026.02.11 17:53:20,2026.02.11 18:27:00,short,stop_loss,stop_loss,2026-02-11T17:25:00Z,2026-02-11T16:55:20Z,timeout_or_bar_close_drift,1.18672,1.18672,1.18432,1.18432
breach-04,2025.12.05 20:08:00,2025.12.05 20:17:00,long,take_profit,timeout,2025-12-05T19:10:00Z,2025-12-05T19:15:00Z,timeout_rule_mismatch,1.16247,1.16248,1.16487,1.16488
breach-05,2026.01.06 15:10:40,2026.01.06 15:37:00,short,stop_loss,stop_loss,2026-01-06T14:35:00Z,2026-01-06T14:12:40Z,timeout_or_bar_close_drift,1.17093,1.17093,1.16853,1.16853
breach-06,2025.10.29 17:24:40,2025.10.29 17:45:00,short,stop_loss,stop_loss,2025-10-29T16:43:00Z,2025-10-29T16:26:40Z,timeout_or_bar_close_drift,1.16451,1.16451,1.16211,1.16211
breach-07,2025.11.10 18:18:20,2025.11.10 18:37:00,short,stop_loss,stop_loss,2025-11-10T17:35:00Z,2025-11-10T17:20:20Z,timeout_or_bar_close_drift,1.15549,1.15549,1.15309,1.15309
