timestamp_utc,candidate_id,run_id,signal,spread_pips,bars_processed
2026.02.16 11:17:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,138318
2026.02.16 13:17:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,138438
2026.02.17 08:04:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,139551
2026.02.17 10:45:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,139712
2026.02.17 13:16:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,139863
2026.02.17 13:47:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,139894
2026.02.18 08:11:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,140989
2026.02.18 10:42:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,141140
2026.02.18 10:53:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,141151
2026.02.18 13:24:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,141302
2026.02.19 08:01:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,142410
2026.02.19 08:54:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,142463
2026.02.19 11:18:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,142607
2026.02.19 13:51:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,142760
2026.02.20 08:01:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,143840
2026.02.20 09:06:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,143905
2026.02.20 09:27:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,143926
2026.02.20 12:02:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,144081
2026.02.20 12:48:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,144127
2026.02.23 08:00:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,145273
2026.02.23 10:31:00Z,AF-CAND-0733,mt5run-20260414T001532Z,1,0.100000,145424
2026.02.23 10:54:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,145447
2026.02.23 13:22:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,145595
2026.02.24 08:06:00Z,AF-CAND-0733,mt5run-20260414T001532Z,-1,0.100000,146713
