timestamp_utc,exit_timestamp_utc,side,entry_price,exit_price,pnl_pips,pnl_dollars,candidate_id,run_id,magic_number,ticket,exit_reason,stop_loss_price,take_profit_price,same_bar_collision
2025.10.01 08:00:00Z,2025.10.01 08:01:40Z,short,1.17677,1.17747,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,3,stop_loss,1.17747,1.17437,false
2025.10.01 08:03:00Z,2025.10.01 08:21:40Z,long,1.17751,1.17681,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,5,stop_loss,1.17681,1.17991,false
2025.10.01 08:22:00Z,2025.10.01 08:42:40Z,short,1.17680,1.17440,24.00000,1200.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,7,take_profit,1.17750,1.17440,false
2025.10.01 08:43:00Z,2025.10.01 08:49:40Z,short,1.17430,1.17500,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,9,stop_loss,1.17500,1.17190,false
2025.10.01 08:54:00Z,2025.10.01 10:08:20Z,long,1.17537,1.17467,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,11,stop_loss,1.17467,1.17777,false
2025.10.01 10:09:00Z,2025.10.01 11:20:40Z,short,1.17486,1.17246,24.00000,1200.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,13,take_profit,1.17556,1.17246,false
2025.10.01 11:21:00Z,2025.10.01 11:50:40Z,short,1.17230,1.17300,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,15,stop_loss,1.17300,1.16990,false
2025.10.01 11:51:00Z,2025.10.01 11:55:40Z,long,1.17299,1.17229,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,17,stop_loss,1.17229,1.17539,false
2025.10.01 11:56:00Z,2025.10.01 12:02:40Z,short,1.17207,1.17277,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,19,stop_loss,1.17277,1.16967,false
2025.10.01 12:08:00Z,2025.10.01 13:15:40Z,long,1.17288,1.17528,24.00000,1200.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,21,take_profit,1.17218,1.17528,false
2025.10.01 13:16:00Z,2025.10.01 15:14:40Z,long,1.17485,1.17415,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,23,stop_loss,1.17415,1.17725,false
2025.10.02 08:00:00Z,2025.10.02 10:30:00Z,long,1.17431,1.17559,12.80000,640.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,25,timeout,1.17361,1.17671,false
2025.10.02 10:36:00Z,2025.10.02 13:06:00Z,short,1.17544,1.17559,-1.50000,-75.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,27,timeout,1.17614,1.17304,false
2025.10.02 13:07:00Z,2025.10.02 13:25:40Z,long,1.17561,1.17491,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,29,stop_loss,1.17491,1.17801,false
2025.10.02 13:26:00Z,2025.10.02 14:43:40Z,short,1.17504,1.17264,24.00000,1200.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,31,take_profit,1.17574,1.17264,false
2025.10.03 08:01:00Z,2025.10.03 10:31:00Z,long,1.17222,1.17349,12.70000,635.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,33,timeout,1.17152,1.17462,false
2025.10.03 10:46:00Z,2025.10.03 12:12:20Z,long,1.17392,1.17322,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,35,stop_loss,1.17322,1.17632,false
2025.10.03 12:13:00Z,2025.10.03 12:35:40Z,short,1.17342,1.17412,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,37,stop_loss,1.17412,1.17102,false
2025.10.03 12:36:00Z,2025.10.03 12:57:40Z,long,1.17418,1.17348,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,39,stop_loss,1.17348,1.17658,false
2025.10.03 12:58:00Z,2025.10.03 14:20:20Z,short,1.17353,1.17423,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,41,stop_loss,1.17423,1.17113,false
2025.10.06 08:01:00Z,2025.10.06 08:05:40Z,short,1.16928,1.16998,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,43,stop_loss,1.16998,1.16688,false
2025.10.06 08:06:00Z,2025.10.06 08:41:40Z,long,1.17000,1.16930,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,45,stop_loss,1.16930,1.17240,false
2025.10.06 08:42:00Z,2025.10.06 09:00:40Z,short,1.16857,1.16617,24.00000,1200.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,47,take_profit,1.16927,1.16617,false
2025.10.06 09:01:00Z,2025.10.06 09:29:40Z,short,1.16609,1.16679,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,49,stop_loss,1.16679,1.16369,false
2025.10.06 09:30:00Z,2025.10.06 10:09:40Z,long,1.16677,1.16607,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,51,stop_loss,1.16607,1.16917,false
2025.10.06 10:10:00Z,2025.10.06 10:37:40Z,short,1.16603,1.16673,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,53,stop_loss,1.16673,1.16363,false
2025.10.06 10:38:00Z,2025.10.06 10:43:40Z,long,1.16661,1.16591,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,55,stop_loss,1.16591,1.16901,false
2025.10.06 10:44:00Z,2025.10.06 10:51:20Z,short,1.16595,1.16665,-7.00000,-350.00,AF-CAND-0733,mt5run-20260414T001532Z,200733,57,stop_loss,1.16665,1.16355,false
