timestamp_utc,exit_timestamp_utc,side,entry_price,exit_price,pnl_pips,candidate_id,exit_reason,stop_loss_price,take_profit_price,same_bar_collision,collision_resolution
2025-10-01 13:07:00+00:00,2025-10-01 14:13:00+00:00,long,1.17535,1.1742499999999998,-11.000000000001009,AF-CAND-0243,stop_loss,1.1742499999999998,1.1777499999999999,False,
2025-10-01 14:16:00+00:00,2025-10-01 14:32:00+00:00,short,1.17427,1.17537,-11.000000000001009,AF-CAND-0243,stop_loss,1.17537,1.17187,False,
2025-10-01 14:36:00+00:00,2025-10-01 14:47:00+00:00,long,1.17533,1.1742299999999999,-11.000000000001009,AF-CAND-0243,stop_loss,1.1742299999999999,1.17773,False,
2025-10-01 15:08:00+00:00,2025-10-01 17:20:00+00:00,short,1.17383,1.17292,9.099999999999664,AF-CAND-0243,timeout,1.17493,1.17143,False,
2025-10-02 13:27:00+00:00,2025-10-02 13:40:00+00:00,long,1.17402,1.17292,-11.000000000001009,AF-CAND-0243,stop_loss,1.17292,1.17642,False,
2025-10-02 13:46:00+00:00,2025-10-02 15:14:00+00:00,short,1.17271,1.17031,23.999999999999577,AF-CAND-0243,take_profit,1.17381,1.17031,False,
2025-10-02 15:20:00+00:00,2025-10-02 16:13:00+00:00,short,1.16951,1.1706100000000002,-11.000000000001009,AF-CAND-0243,stop_loss,1.1706100000000002,1.16711,False,
2025-10-03 14:09:00+00:00,2025-10-03 14:28:00+00:00,long,1.1752,1.1741,-11.000000000001009,AF-CAND-0243,stop_loss,1.1741,1.1776,False,
2025-10-03 14:32:00+00:00,2025-10-03 16:44:00+00:00,short,1.17418,1.1741,0.8000000000008001,AF-CAND-0243,timeout,1.17528,1.17178,False,
2025-10-06 13:11:00+00:00,2025-10-06 15:03:00+00:00,long,1.16938,1.17178,23.999999999999577,AF-CAND-0243,take_profit,1.16828,1.17178,False,
2025-10-06 15:10:00+00:00,2025-10-06 17:22:00+00:00,short,1.17157,1.17122,3.5000000000007248,AF-CAND-0243,timeout,1.17267,1.16917,False,
2025-10-07 13:10:00+00:00,2025-10-07 13:57:00+00:00,long,1.16696,1.16586,-11.000000000001009,AF-CAND-0243,stop_loss,1.16586,1.16936,False,
2025-10-07 13:59:00+00:00,2025-10-07 15:10:00+00:00,short,1.16605,1.1671500000000001,-11.000000000001009,AF-CAND-0243,stop_loss,1.1671500000000001,1.16365,False,
2025-10-07 15:23:00+00:00,2025-10-07 17:35:00+00:00,long,1.16747,1.1672,-2.6999999999999247,AF-CAND-0243,timeout,1.16637,1.16987,False,
2025-10-08 13:27:00+00:00,2025-10-08 15:39:00+00:00,short,1.1634,1.16134,20.599999999999508,AF-CAND-0243,timeout,1.1645,1.161,False,
