timestamp_utc,exit_timestamp_utc,side,entry_price,exit_price,pnl_pips,pnl_dollars,candidate_id,run_id,magic_number,ticket
2025.10.01 14:07:00Z,2025.10.01 15:01:00Z,long,1.17528,1.17557,2.90000,145.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,3
2025.10.01 15:07:00Z,2025.10.01 15:07:55Z,long,1.17577,1.17507,-7.00000,-350.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,5
2025.10.01 15:10:00Z,2025.10.01 15:21:40Z,short,1.17513,1.17368,14.50000,725.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,7
2025.10.01 15:36:00Z,2025.10.01 15:46:57Z,long,1.17525,1.17453,-7.20000,-360.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,9
2025.10.01 15:55:00Z,2025.10.01 16:00:21Z,short,1.17417,1.17488,-7.10000,-355.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,11
2025.10.01 16:08:00Z,2025.10.01 16:19:28Z,short,1.17391,1.17244,14.70000,735.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,13
2025.10.01 16:39:01Z,2025.10.01 16:51:15Z,long,1.17301,1.17231,-7.00000,-350.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,15
2025.10.01 16:59:00Z,2025.10.01 17:53:00Z,short,1.17247,1.17215,3.20000,160.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,17
2025.10.02 14:27:00Z,2025.10.02 14:39:52Z,long,1.17394,1.17324,-7.00000,-350.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,19
2025.10.02 14:46:00Z,2025.10.02 15:05:39Z,short,1.17278,1.17131,14.70000,735.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,21
2025.10.02 15:42:00Z,2025.10.02 16:15:11Z,short,1.17134,1.16989,14.50000,725.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,23
2025.10.02 16:20:00Z,2025.10.02 17:09:26Z,short,1.16956,1.17026,-7.00000,-350.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,25
2025.10.03 15:09:00Z,2025.10.03 15:14:50Z,long,1.17515,1.17445,-7.00000,-350.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,27
2025.10.03 15:19:00Z,2025.10.03 16:13:00Z,short,1.17455,1.17388,6.70000,335.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,29
2025.10.03 16:49:00Z,2025.10.03 17:43:00Z,short,1.17431,1.17403,2.80000,140.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,31
2025.10.06 14:11:00Z,2025.10.06 14:32:12Z,long,1.16930,1.16860,-7.00000,-350.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,33
2025.10.06 15:12:00Z,2025.10.06 15:21:04Z,long,1.17042,1.16969,-7.30000,-365.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,35
2025.10.06 16:01:00Z,2025.10.06 16:30:03Z,long,1.17157,1.17086,-7.10000,-355.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,37
2025.10.07 14:10:03Z,2025.10.07 14:14:54Z,long,1.16690,1.16618,-7.20000,-360.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,39
2025.10.07 14:47:00Z,2025.10.07 14:57:29Z,long,1.16664,1.16594,-7.00000,-350.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,41
2025.10.07 14:59:00Z,2025.10.07 15:53:00Z,short,1.16612,1.16592,2.00000,100.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,43
2025.10.07 16:23:00Z,2025.10.07 17:17:00Z,long,1.16739,1.16776,3.70000,185.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,45
2025.10.08 14:27:00Z,2025.10.08 15:21:00Z,short,1.16350,1.16320,3.00000,150.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,47
2025.10.08 15:59:00Z,2025.10.08 16:49:22Z,short,1.16234,1.16089,14.50000,725.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,49
2025.10.09 14:31:00Z,2025.10.09 14:36:39Z,long,1.16129,1.16058,-7.10000,-355.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,51
2025.10.09 14:55:00Z,2025.10.09 15:00:34Z,long,1.16019,1.15949,-7.00000,-350.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,53
2025.10.09 15:13:00Z,2025.10.09 15:26:58Z,short,1.15938,1.15792,14.60000,730.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,55
2025.10.09 15:30:00Z,2025.10.09 15:51:35Z,short,1.15803,1.15875,-7.20000,-360.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,57
2025.10.09 16:27:00Z,2025.10.09 16:40:03Z,short,1.15645,1.15500,14.50000,725.00,AF-CAND-0238,mt5run-20260324T015814Z,200238,59
