timestamp_utc,exit_timestamp_utc,side,entry_price,exit_price,pnl_pips,candidate_id,exit_reason,stop_loss_price,take_profit_price,same_bar_collision,collision_resolution
2025-10-01 15:16:00+00:00,2025-10-01 16:00:00+00:00,short,1.17357,1.17197,16.00000000000046,AF-CAND-0261,take_profit,1.17437,1.17197,False,
2025-10-03 15:12:00+00:00,2025-10-03 15:25:00+00:00,short,1.17377,1.17457,-7.999999999999119,AF-CAND-0261,stop_loss,1.17457,1.17217,False,
2025-10-07 14:08:00+00:00,2025-10-07 14:57:00+00:00,short,1.1657,1.1664999999999999,-7.999999999999119,AF-CAND-0261,stop_loss,1.1664999999999999,1.1641,False,
2025-10-07 16:36:00+00:00,2025-10-07 18:18:00+00:00,short,1.1674,1.16666,7.399999999999629,AF-CAND-0261,timeout,1.1682,1.1658,False,
2025-10-08 16:03:00+00:00,2025-10-08 17:45:00+00:00,short,1.16044,1.16091,-4.700000000001925,AF-CAND-0261,timeout,1.1612399999999998,1.1588399999999999,False,
2025-10-09 17:06:00+00:00,2025-10-09 17:23:00+00:00,short,1.15565,1.15645,-7.999999999999119,AF-CAND-0261,stop_loss,1.15645,1.15405,False,
2025-10-13 15:45:00+00:00,2025-10-13 17:27:00+00:00,long,1.15718,1.1574,2.1999999999988695,AF-CAND-0261,timeout,1.1563800000000002,1.1587800000000001,False,
2025-10-14 15:45:00+00:00,2025-10-14 16:19:00+00:00,long,1.15944,1.16104,16.00000000000046,AF-CAND-0261,take_profit,1.1586400000000001,1.16104,False,
2025-10-14 16:39:00+00:00,2025-10-14 18:21:00+00:00,long,1.1608,1.16047,-3.300000000001635,AF-CAND-0261,timeout,1.1600000000000001,1.1624,False,
2025-10-15 14:56:00+00:00,2025-10-15 15:41:00+00:00,long,1.16245,1.16405,16.00000000000046,AF-CAND-0261,take_profit,1.16165,1.16405,False,
2025-10-15 17:07:00+00:00,2025-10-15 17:17:00+00:00,long,1.16396,1.1631600000000002,-7.999999999999119,AF-CAND-0261,stop_loss,1.1631600000000002,1.1655600000000002,False,
2025-10-16 14:50:00+00:00,2025-10-16 15:46:00+00:00,long,1.1673,1.1665,-7.999999999999119,AF-CAND-0261,stop_loss,1.1665,1.1689,False,
2025-10-16 16:40:00+00:00,2025-10-16 17:02:00+00:00,short,1.16722,1.1680199999999998,-7.999999999999119,AF-CAND-0261,stop_loss,1.1680199999999998,1.1656199999999999,False,
2025-10-16 17:23:00+00:00,2025-10-16 18:25:00+00:00,long,1.16891,1.16811,-7.999999999999119,AF-CAND-0261,stop_loss,1.16811,1.17051,False,
2025-10-17 14:56:00+00:00,2025-10-17 15:04:00+00:00,long,1.16686,1.16606,-7.999999999999119,AF-CAND-0261,stop_loss,1.16606,1.16846,False,
2025-10-17 16:30:00+00:00,2025-10-17 16:59:00+00:00,long,1.16789,1.1670900000000002,-7.999999999999119,AF-CAND-0261,stop_loss,1.1670900000000002,1.1694900000000001,False,
2025-10-21 14:57:00+00:00,2025-10-21 16:00:00+00:00,long,1.16037,1.16197,16.00000000000046,AF-CAND-0261,take_profit,1.15957,1.16197,False,
2025-10-21 16:49:00+00:00,2025-10-21 18:31:00+00:00,short,1.16106,1.16063,4.299999999999304,AF-CAND-0261,timeout,1.16186,1.15946,False,
2025-10-22 14:33:00+00:00,2025-10-22 16:15:00+00:00,long,1.16014,1.16128,11.400000000001409,AF-CAND-0261,timeout,1.15934,1.16174,False,
2025-10-24 16:22:00+00:00,2025-10-24 18:04:00+00:00,long,1.16274,1.16251,-2.300000000001745,AF-CAND-0261,timeout,1.1619400000000002,1.1643400000000002,False,
2025-10-28 16:25:00+00:00,2025-10-28 16:46:00+00:00,long,1.16608,1.16528,-7.999999999999119,AF-CAND-0261,stop_loss,1.16528,1.16768,False,
2025-10-29 16:41:00+00:00,2025-10-29 18:00:00+00:00,short,1.16597,1.16437,16.00000000000046,AF-CAND-0261,take_profit,1.1667699999999999,1.16437,False,
2025-10-30 15:08:00+00:00,2025-10-30 15:36:00+00:00,long,1.15725,1.15645,-7.999999999999119,AF-CAND-0261,stop_loss,1.15645,1.15885,False,
2025-10-31 15:42:00+00:00,2025-10-31 15:51:00+00:00,short,1.15264,1.15344,-7.999999999999119,AF-CAND-0261,stop_loss,1.15344,1.15104,False,
2025-11-03 14:52:00+00:00,2025-11-03 15:00:00+00:00,short,1.15063,1.15143,-7.999999999999119,AF-CAND-0261,stop_loss,1.15143,1.14903,False,
2025-11-03 15:39:00+00:00,2025-11-03 15:47:00+00:00,short,1.15086,1.15166,-7.999999999999119,AF-CAND-0261,stop_loss,1.15166,1.14926,False,
2025-11-04 16:04:00+00:00,2025-11-04 17:07:00+00:00,long,1.14926,1.14846,-7.999999999999119,AF-CAND-0261,stop_loss,1.14846,1.15086,False,
2025-11-05 15:11:00+00:00,2025-11-05 15:16:00+00:00,short,1.1474,1.1481999999999999,-7.999999999999119,AF-CAND-0261,stop_loss,1.1481999999999999,1.1458,False,
2025-11-05 15:56:00+00:00,2025-11-05 16:04:00+00:00,long,1.14794,1.14714,-7.999999999999119,AF-CAND-0261,stop_loss,1.14714,1.14954,False,
2025-11-07 16:02:00+00:00,2025-11-07 16:13:00+00:00,short,1.15722,1.1580199999999998,-7.999999999999119,AF-CAND-0261,stop_loss,1.1580199999999998,1.1556199999999999,False,
2025-11-10 16:06:00+00:00,2025-11-10 16:16:00+00:00,short,1.15461,1.1554099999999998,-7.999999999999119,AF-CAND-0261,stop_loss,1.1554099999999998,1.1530099999999999,False,
2025-11-11 17:06:00+00:00,2025-11-11 17:47:00+00:00,short,1.15916,1.1599599999999999,-7.999999999999119,AF-CAND-0261,stop_loss,1.1599599999999999,1.15756,False,
2025-11-13 15:20:00+00:00,2025-11-13 16:27:00+00:00,long,1.16277,1.1643700000000001,16.00000000000046,AF-CAND-0261,take_profit,1.1619700000000002,1.1643700000000001,False,
2025-11-13 16:51:00+00:00,2025-11-13 17:18:00+00:00,short,1.16439,1.16519,-7.999999999999119,AF-CAND-0261,stop_loss,1.16519,1.16279,False,
2025-11-14 16:57:00+00:00,2025-11-14 17:12:00+00:00,long,1.16194,1.16114,-7.999999999999119,AF-CAND-0261,stop_loss,1.16114,1.16354,False,
2025-11-14 17:40:00+00:00,2025-11-14 19:05:00+00:00,short,1.16113,1.16193,-7.999999999999119,AF-CAND-0261,stop_loss,1.16193,1.15953,False,
2025-11-19 14:30:00+00:00,2025-11-19 15:49:00+00:00,short,1.15587,1.15427,16.00000000000046,AF-CAND-0261,take_profit,1.1566699999999999,1.15427,False,
2025-11-19 17:17:00+00:00,2025-11-19 18:59:00+00:00,short,1.15378,1.15323,5.5000000000005045,AF-CAND-0261,timeout,1.15458,1.15218,False,
2025-11-20 14:55:00+00:00,2025-11-20 15:37:00+00:00,short,1.15387,1.15227,16.00000000000046,AF-CAND-0261,take_profit,1.1546699999999999,1.15227,False,
2025-11-21 15:11:00+00:00,2025-11-21 15:18:00+00:00,long,1.15205,1.15125,-7.999999999999119,AF-CAND-0261,stop_loss,1.15125,1.15365,False,
2025-11-24 14:09:00+00:00,2025-11-24 15:08:00+00:00,short,1.15384,1.15224,16.00000000000046,AF-CAND-0261,take_profit,1.1546399999999999,1.15224,False,
2025-11-24 16:44:00+00:00,2025-11-24 16:59:00+00:00,long,1.15251,1.15171,-7.999999999999119,AF-CAND-0261,stop_loss,1.15171,1.15411,False,
2025-11-26 17:29:00+00:00,2025-11-26 19:11:00+00:00,long,1.15887,1.15903,1.5999999999993797,AF-CAND-0261,timeout,1.1580700000000002,1.1604700000000001,False,
